iso3_exp,exporter,GEO,nGDP,rank,share,sector,NACEr1,CO2_intensity,destination,X,X_CBAM
BGD,Bangladesh,Asia,264543.34,34,.0024462759,Transport equipment,34t35,.29114175,EU27,38748.02847625711,0
BGD,Bangladesh,Asia,264543.34,34,.0024462759,Transport equipment,34t35,.29114175,RoW,70193.79638100462,0
BGD,Bangladesh,Asia,264543.34,34,.0024462759,Manufacturing nec; recycling,36t37,.26614583,EU27,33767.08350888547,0
BGD,Bangladesh,Asia,264543.34,34,.0024462759,Manufacturing nec; recycling,36t37,.26614583,RoW,249874.925334984,470.7230072021484
BGD,Bangladesh,Asia,264543.34,34,.0024462759,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,32507.62935104396,0
BGD,Bangladesh,Asia,264543.34,34,.0024462759,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,435076.6427196831,0
BGD,Bangladesh,Asia,264543.34,34,.0024462759,Mining and quarrying,C,1.4879924,EU27,182.1719999571797,2.322999954223633
BGD,Bangladesh,Asia,264543.34,34,.0024462759,Mining and quarrying,C,1.4879924,RoW,9622.373972801375,4.642000198364258
BLR,Belarus,Europe,47723.547,45,.0014935492,"Food , beverages and tobacco",15t16,.35987267,EU27,97486.82196579,0
BLR,Belarus,Europe,47723.547,45,.0014935492,"Food , beverages and tobacco",15t16,.35987267,RoW,3572998.671573571,0
BLR,Belarus,Europe,47723.547,45,.0014935492,Textiles and textile,17t18,.34086084,EU27,128482.0748943309,0
BLR,Belarus,Europe,47723.547,45,.0014935492,Textiles and textile,17t18,.34086084,RoW,798145.1582930126,0
BLR,Belarus,Europe,47723.547,45,.0014935492,"Leather, leather and footwear",19,.19375706,EU27,24545.16213312093,0
BLR,Belarus,Europe,47723.547,45,.0014935492,"Leather, leather and footwear",19,.19375706,RoW,86085.22273247968,0
BLR,Belarus,Europe,47723.547,45,.0014935492,Wood and of wood and cork,20,.46805823,EU27,420568.9961280602,0
BLR,Belarus,Europe,47723.547,45,.0014935492,Wood and of wood and cork,20,.46805823,RoW,304527.6983038136,0
BLR,Belarus,Europe,47723.547,45,.0014935492,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,21488.17904110614,0
BLR,Belarus,Europe,47723.547,45,.0014935492,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,164247.9189541677,0
BLR,Belarus,Europe,47723.547,45,.0014935492,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,1278335.294506907,0
BLR,Belarus,Europe,47723.547,45,.0014935492,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,3034780.81553654,0
BLR,Belarus,Europe,47723.547,45,.0014935492,Chemicals and chemical,24,1.4067867,EU27,675323.1298661776,189412.210699372
BLR,Belarus,Europe,47723.547,45,.0014935492,Chemicals and chemical,24,1.4067867,RoW,3187666.345117407,224250.7250625379
BLR,Belarus,Europe,47723.547,45,.0014935492,Rubber and plastics,25,.2790187,EU27,103408.2379630468,0
BLR,Belarus,Europe,47723.547,45,.0014935492,Rubber and plastics,25,.2790187,RoW,790897.9370646717,0
BLR,Belarus,Europe,47723.547,45,.0014935492,Other non-metallic mineral,26,4.8430367,EU27,100275.4399241785,7587.349265757948
BLR,Belarus,Europe,47723.547,45,.0014935492,Other non-metallic mineral,26,4.8430367,RoW,458274.7083263104,59910.29145359993
BLR,Belarus,Europe,47723.547,45,.0014935492,Basic metals and fabricated metal,27t28,1.9624588,EU27,591232.1277706127,513871.5758483101
BLR,Belarus,Europe,47723.547,45,.0014935492,Basic metals and fabricated metal,27t28,1.9624588,RoW,1013641.208845359,849999.8233668295
BLR,Belarus,Europe,47723.547,45,.0014935492,"Machinery, nec",29,.19455881,EU27,126198.6364932378,1171.906986406073
BLR,Belarus,Europe,47723.547,45,.0014935492,"Machinery, nec",29,.19455881,RoW,1772864.54167056,90904.4945208875
BLR,Belarus,Europe,47723.547,45,.0014935492,Electrical and optical equipment,30t33,.20186955,EU27,149216.3234993122,0
BLR,Belarus,Europe,47723.547,45,.0014935492,Electrical and optical equipment,30t33,.20186955,RoW,870190.7855826289,0
BLR,Belarus,Europe,47723.547,45,.0014935492,Transport equipment,34t35,.29114175,EU27,117829.5540923432,0
BLR,Belarus,Europe,47723.547,45,.0014935492,Transport equipment,34t35,.29114175,RoW,1483623.69248202,0
BLR,Belarus,Europe,47723.547,45,.0014935492,Manufacturing nec; recycling,36t37,.26614583,EU27,173167.4453952106,9630.323740005493
BLR,Belarus,Europe,47723.547,45,.0014935492,Manufacturing nec; recycling,36t37,.26614583,RoW,414641.1392532418,301.7070028781891
BLR,Belarus,Europe,47723.547,45,.0014935492,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,135362.6669307239,0
BLR,Belarus,Europe,47723.547,45,.0014935492,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,361454.8146219661,0
BLR,Belarus,Europe,47723.547,45,.0014935492,Mining and quarrying,C,1.4879924,EU27,499906.9077784615,0
BLR,Belarus,Europe,47723.547,45,.0014935492,Mining and quarrying,C,1.4879924,RoW,122169.8836100169,45.2790002822876
BOL,Bolivia,Americas,33941.125,69,.0004879052,"Food , beverages and tobacco",15t16,.35987267,EU27,67134.69217585586,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,"Food , beverages and tobacco",15t16,.35987267,RoW,1051740.559330671,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,Textiles and textile,17t18,.34086084,EU27,5177.932977477554,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,Textiles and textile,17t18,.34086084,RoW,23558.78106179461,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,"Leather, leather and footwear",19,.19375706,EU27,23366.02747781668,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,"Leather, leather and footwear",19,.19375706,RoW,18725.90197647782,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,Wood and of wood and cork,20,.46805823,EU27,10339.59401608806,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,Wood and of wood and cork,20,.46805823,RoW,34926.84594641626,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,30.2079996363027,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,2168.200984001625,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,12460.1560684666,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,83678.5272834301,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,Chemicals and chemical,24,1.4067867,EU27,5230.879005184397,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,Chemicals and chemical,24,1.4067867,RoW,46816.55948750617,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,Rubber and plastics,25,.2790187,EU27,181.9620007928461,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,Rubber and plastics,25,.2790187,RoW,837.9240144480718,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,Other non-metallic mineral,26,4.8430367,EU27,868.9299963134108,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,Other non-metallic mineral,26,4.8430367,RoW,7137.851113282028,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,Basic metals and fabricated metal,27t28,1.9624588,EU27,81814.82302310807,150.8240014144685
BOL,Bolivia,Americas,33941.125,69,.0004879052,Basic metals and fabricated metal,27t28,1.9624588,RoW,1157734.701927267,11497.3971450387
BOL,Bolivia,Americas,33941.125,69,.0004879052,"Machinery, nec",29,.19455881,EU27,4027.596011310816,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,"Machinery, nec",29,.19455881,RoW,67327.15512728179,38.78899956028908
BOL,Bolivia,Americas,33941.125,69,.0004879052,Electrical and optical equipment,30t33,.20186955,EU27,3646.032006770372,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,Electrical and optical equipment,30t33,.20186955,RoW,23474.15803592151,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,Transport equipment,34t35,.29114175,EU27,2497.56899919908,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,Transport equipment,34t35,.29114175,RoW,21104.24999910011,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,Manufacturing nec; recycling,36t37,.26614583,EU27,3645.454991215491,155.463005065918
BOL,Bolivia,Americas,33941.125,69,.0004879052,Manufacturing nec; recycling,36t37,.26614583,RoW,181662.2211851983,4004.170910835266
BOL,Bolivia,Americas,33941.125,69,.0004879052,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,143909.5410452737,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,338422.3963185772,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,Mining and quarrying,C,1.4879924,EU27,505284.4996650517,0
BOL,Bolivia,Americas,33941.125,69,.0004879052,Mining and quarrying,C,1.4879924,RoW,3610412.955126865,0
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,"Food , beverages and tobacco",15t16,.35987267,EU27,155794.2077827672,0
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,"Food , beverages and tobacco",15t16,.35987267,RoW,302972.1879045207,0
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,Textiles and textile,17t18,.34086084,EU27,378181.7351508182,0
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,Textiles and textile,17t18,.34086084,RoW,90780.63018467079,0
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,"Leather, leather and footwear",19,.19375706,EU27,460314.3068733281,0
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,"Leather, leather and footwear",19,.19375706,RoW,45606.13808192185,0
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,Wood and of wood and cork,20,.46805823,EU27,232676.7207312369,0
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,Wood and of wood and cork,20,.46805823,RoW,88788.7113137244,0
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,100836.842550157,0
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,44132.3312954111,0
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,79378.71439967304,0
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,81465.01331679523,0
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,Chemicals and chemical,24,1.4067867,EU27,215965.1892187702,48454.58692535758
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,Chemicals and chemical,24,1.4067867,RoW,138838.8640845323,993.5690088225529
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,Rubber and plastics,25,.2790187,EU27,156210.410333829,0
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,Rubber and plastics,25,.2790187,RoW,29212.81297852285,0
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,Other non-metallic mineral,26,4.8430367,EU27,26267.78767598723,6179.166835529497
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,Other non-metallic mineral,26,4.8430367,RoW,32618.45165595901,46.01800073683262
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,Basic metals and fabricated metal,27t28,1.9624588,EU27,700322.8215324684,563154.0783698822
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,Basic metals and fabricated metal,27t28,1.9624588,RoW,238661.0763345972,205782.7260804905
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,"Machinery, nec",29,.19455881,EU27,289878.3861968894,6796.078135602176
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,"Machinery, nec",29,.19455881,RoW,91707.18919656856,1254.563967215829
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,Electrical and optical equipment,30t33,.20186955,EU27,238161.0983916417,0
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,Electrical and optical equipment,30t33,.20186955,RoW,47945.17919896357,0
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,Transport equipment,34t35,.29114175,EU27,270281.8380413759,0
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,Transport equipment,34t35,.29114175,RoW,25258.95107543748,0
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,Manufacturing nec; recycling,36t37,.26614583,EU27,729815.5225076153,132602.9514546394
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,Manufacturing nec; recycling,36t37,.26614583,RoW,186444.8545794393,90107.8251953125
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,94393.08627088915,0
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,65706.28645461018,0
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,Mining and quarrying,C,1.4879924,EU27,41924.49607078789,34.63400025467854
BIH,Bosnia and Herzegovina,Europe,17116.928,78,.0003690068,Mining and quarrying,C,1.4879924,RoW,21528.40465618309,306.2760009765625
BWA,Botswana,Africa,15082.635,73,.00047100903,"Food , beverages and tobacco",15t16,.35987267,EU27,33421.70114383008,0
BWA,Botswana,Africa,15082.635,73,.00047100903,"Food , beverages and tobacco",15t16,.35987267,RoW,107815.764245462,0
BWA,Botswana,Africa,15082.635,73,.00047100903,Textiles and textile,17t18,.34086084,EU27,56.74200040427968,0
BWA,Botswana,Africa,15082.635,73,.00047100903,Textiles and textile,17t18,.34086084,RoW,30428.76344065659,0
BWA,Botswana,Africa,15082.635,73,.00047100903,"Leather, leather and footwear",19,.19375706,EU27,27.88900103420019,0
BWA,Botswana,Africa,15082.635,73,.00047100903,"Leather, leather and footwear",19,.19375706,RoW,652.4520052131265,0
BWA,Botswana,Africa,15082.635,73,.00047100903,Wood and of wood and cork,20,.46805823,EU27,5.717000031843781,0
BWA,Botswana,Africa,15082.635,73,.00047100903,Wood and of wood and cork,20,.46805823,RoW,1637.203048296971,0
BWA,Botswana,Africa,15082.635,73,.00047100903,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,50.1419996691402,0
BWA,Botswana,Africa,15082.635,73,.00047100903,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,11384.1489298488,0
BWA,Botswana,Africa,15082.635,73,.00047100903,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,4481.196075586602,0
BWA,Botswana,Africa,15082.635,73,.00047100903,Chemicals and chemical,24,1.4067867,EU27,427.1440160553902,0
BWA,Botswana,Africa,15082.635,73,.00047100903,Chemicals and chemical,24,1.4067867,RoW,66367.4240641346,173.5710009150207
BWA,Botswana,Africa,15082.635,73,.00047100903,Rubber and plastics,25,.2790187,EU27,70.24499889614526,0
BWA,Botswana,Africa,15082.635,73,.00047100903,Rubber and plastics,25,.2790187,RoW,27641.50957652612,0
BWA,Botswana,Africa,15082.635,73,.00047100903,Other non-metallic mineral,26,4.8430367,EU27,2.732000023126602,0
BWA,Botswana,Africa,15082.635,73,.00047100903,Other non-metallic mineral,26,4.8430367,RoW,7257.451008241391,1457.329965789802
BWA,Botswana,Africa,15082.635,73,.00047100903,Basic metals and fabricated metal,27t28,1.9624588,EU27,51421.00910426187,40.80100003071129
BWA,Botswana,Africa,15082.635,73,.00047100903,Basic metals and fabricated metal,27t28,1.9624588,RoW,263305.3777117974,19591.24210028653
BWA,Botswana,Africa,15082.635,73,.00047100903,"Machinery, nec",29,.19455881,EU27,1537.660997905768,0
BWA,Botswana,Africa,15082.635,73,.00047100903,"Machinery, nec",29,.19455881,RoW,43935.99579871166,159.2430002316833
BWA,Botswana,Africa,15082.635,73,.00047100903,Electrical and optical equipment,30t33,.20186955,EU27,2323.58699977072,0
BWA,Botswana,Africa,15082.635,73,.00047100903,Electrical and optical equipment,30t33,.20186955,RoW,139444.3770093772,0
BWA,Botswana,Africa,15082.635,73,.00047100903,Transport equipment,34t35,.29114175,EU27,964.3369889706373,0
BWA,Botswana,Africa,15082.635,73,.00047100903,Transport equipment,34t35,.29114175,RoW,43737.5300590694,0
BWA,Botswana,Africa,15082.635,73,.00047100903,Manufacturing nec; recycling,36t37,.26614583,EU27,72098.04574739933,0
BWA,Botswana,Africa,15082.635,73,.00047100903,Manufacturing nec; recycling,36t37,.26614583,RoW,352873.0418836962,981.786994934082
BWA,Botswana,Africa,15082.635,73,.00047100903,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,87.75300038000569,0
BWA,Botswana,Africa,15082.635,73,.00047100903,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,8375.913911934942,0
BWA,Botswana,Africa,15082.635,73,.00047100903,Mining and quarrying,C,1.4879924,EU27,1439805.417811774,0
BWA,Botswana,Africa,15082.635,73,.00047100903,Mining and quarrying,C,1.4879924,RoW,4566618.988326029,.9400000125169754
BRA,Brazil,Americas,1795693.3,16,.01228578,"Food , beverages and tobacco",15t16,.35987267,EU27,6515883.464082458,0
BRA,Brazil,Americas,1795693.3,16,.01228578,"Food , beverages and tobacco",15t16,.35987267,RoW,34052697.84591328,0
BRA,Brazil,Americas,1795693.3,16,.01228578,Textiles and textile,17t18,.34086084,EU27,87570.01101230469,0
BRA,Brazil,Americas,1795693.3,16,.01228578,Textiles and textile,17t18,.34086084,RoW,891194.6005083368,0
BRA,Brazil,Americas,1795693.3,16,.01228578,"Leather, leather and footwear",19,.19375706,EU27,761365.6185166737,0
BRA,Brazil,Americas,1795693.3,16,.01228578,"Leather, leather and footwear",19,.19375706,RoW,2543377.339526513,0
BRA,Brazil,Americas,1795693.3,16,.01228578,Wood and of wood and cork,20,.46805823,EU27,382951.2142626188,0
BRA,Brazil,Americas,1795693.3,16,.01228578,Wood and of wood and cork,20,.46805823,RoW,2013986.068437775,0
BRA,Brazil,Americas,1795693.3,16,.01228578,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,2028989.783713162,0
BRA,Brazil,Americas,1795693.3,16,.01228578,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,6108459.848861827,0
BRA,Brazil,Americas,1795693.3,16,.01228578,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,260746.1259220392,0
BRA,Brazil,Americas,1795693.3,16,.01228578,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,1163680.684442499,0
BRA,Brazil,Americas,1795693.3,16,.01228578,Chemicals and chemical,24,1.4067867,EU27,2045609.520679143,121294.1379656326
BRA,Brazil,Americas,1795693.3,16,.01228578,Chemicals and chemical,24,1.4067867,RoW,8464926.410553146,475636.5979480587
BRA,Brazil,Americas,1795693.3,16,.01228578,Rubber and plastics,25,.2790187,EU27,143351.8505439437,0
BRA,Brazil,Americas,1795693.3,16,.01228578,Rubber and plastics,25,.2790187,RoW,2180583.439575949,0
BRA,Brazil,Americas,1795693.3,16,.01228578,Other non-metallic mineral,26,4.8430367,EU27,125399.8582675721,5.768999993801117
BRA,Brazil,Americas,1795693.3,16,.01228578,Other non-metallic mineral,26,4.8430367,RoW,1929465.024593254,30298.76930442639
BRA,Brazil,Americas,1795693.3,16,.01228578,Basic metals and fabricated metal,27t28,1.9624588,EU27,3098133.394439913,1682994.320393865
BRA,Brazil,Americas,1795693.3,16,.01228578,Basic metals and fabricated metal,27t28,1.9624588,RoW,15194816.54926168,7321955.882509723
BRA,Brazil,Americas,1795693.3,16,.01228578,"Machinery, nec",29,.19455881,EU27,751621.8766651433,483.3330002268776
BRA,Brazil,Americas,1795693.3,16,.01228578,"Machinery, nec",29,.19455881,RoW,7525107.78583211,40875.74222109478
BRA,Brazil,Americas,1795693.3,16,.01228578,Electrical and optical equipment,30t33,.20186955,EU27,657634.5979439362,0
BRA,Brazil,Americas,1795693.3,16,.01228578,Electrical and optical equipment,30t33,.20186955,RoW,3693130.832205756,0
BRA,Brazil,Americas,1795693.3,16,.01228578,Transport equipment,34t35,.29114175,EU27,2147495.211224477,0
